StockCode,Description,Month,Year,TotalSales
22799,SWEETHEART WIRE FRUIT BOWL,5,2011,263.5
35265,COLOURFUL FLOWER FRUIT BOWL,4,2011,9.75
22302,COFFEE MUG PEARS  DESIGN,2,2011,449.55
21307,SET/4 BUTTERFLY MIRROR MAGNETS,12,2010,4.2
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,5,2011,30.599999999999998
22526,WHEELBARROW FOR CHILDREN,2,2011,114.75
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,5,2011,20.0
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,1,2011,46.699999999999996
16235,RECYCLED PENCIL WITH RABBIT ERASER,4,2011,4.2
37500,TEA TIME TEAPOT IN GIFT BOX,7,2011,14.850000000000001
21882,SKULLS TAPE,3,2011,10.4
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,12,2010,2.1
85186A,EASTER BUNNY GARLAND OF FLOWERS,1,2011,10.08
22779,WOODEN OWLS LIGHT GARLAND,12,2011,80.75
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,9,2011,764.58
23501,KEY RING BASEBALL BOOT UNION JACK,11,2011,592.5
21818,GLITTER HEART DECORATION,12,2011,35.519999999999996
23390,DOLLY GIRL MINI BACKPACK,9,2011,760.2
22155,STAR DECORATION RUSTIC,9,2011,147.0
22186,RED STAR CARD HOLDER,10,2011,493.47
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,11,2011,517.14
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,11,2011,353.58
23391,I LOVE LONDON MINI BACKPACK,11,2011,569.3
23237,SET OF 4 KNICK KNACK TINS LEAF,10,2011,344.45000000000005
23333,IVORY WICKER HEART MEDIUM,11,2011,960.0
22951,60 CAKE CASES DOLLY GIRL DESIGN,11,2011,365.48
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,11,2011,68.4
23083,SET 6 PAPER TABLE LANTERN STARS,12,2011,495.0
22779,WOODEN OWLS LIGHT GARLAND,9,2011,422.25
22464,HANGING METAL HEART LANTERN,10,2011,379.64
23365,SET 12 COLOUR PENCILS LOVE LONDON,11,2011,420.55
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,12,2011,11.7
22313,OFFICE MUG WARMER PINK,11,2011,115.05000000000004
22692,DOORMAT WELCOME TO OUR HOME,9,2011,1965.3000000000002
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,10,2011,86.69999999999999
22359,GLASS JAR KINGS CHOICE,9,2011,38.35
22292,HANGING CHICK  YELLOW DECORATION,9,2011,40.599999999999994
23123,COCKTAIL SWORDS 50 PIECES,10,2011,91.83
23440,PAINT YOUR OWN EGGS IN CRATE,12,2011,259.84
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,12,2011,6.5
22822,CREAM WALL PLANTER HEART SHAPED,10,2011,71.96000000000001
23161,REGENCY CAKE FORK,11,2011,82.5
21912,VINTAGE SNAKES & LADDERS,12,2011,990.79
21627,ELEPHANT CARNIVAL POUFFE,10,2011,44.849999999999994
22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011,150.15
22101,MIRROR MOSAIC VOTIVE HOLDER,8,2011,79.20000000000002
23339,EGG FRYING PAN BLUE,9,2011,66.56
23125,6PC WOOD PLATE SET DISPOSABLE,10,2011,1.25
23516,EMBROIDERED RIBBON REEL SOPHIE,9,2011,116.25
22532,MAGIC DRAWING SLATE LEAP FROG,10,2011,51.660000000000004
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,10,2011,31.200000000000003
22031,BOTANICAL LAVENDER BIRTHDAY CARD,10,2011,5.04
21844,RED RETROSPOT MUG,12,2011,5.9
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,9,2011,19.9
21030,SPACE CADET RED,10,2011,5.0
22920,HERB MARKER BASIL,3,2011,115.69999999999999
22246,MAGIC GARDEN FELT GARLAND,2,2011,103.35
22348,TEA BAG PLATE RED RETROSPOT,10,2011,261.65999999999997
20974,12 PENCILS SMALL TUBE SKULL,10,2011,563.9
21500,PINK POLKADOT WRAP,10,2011,186.0
22972,CHILDREN'S SPACEBOY MUG,12,2011,67.64999999999999
22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011,2615.9999999999995
21445,12 PINK ROSE PEG PLACE SETTINGS,2,2011,25.0
22968,ROSE COTTAGE KEEPSAKE BOX,2,2011,890.6
22358,KINGS CHOICE TEA CADDY,2,2011,112.10000000000001
21506,"FANCY FONT BIRTHDAY CARD,",3,2011,172.08000000000004
22286,"DECORATION , WOBBLY RABBIT , METAL",3,2011,179.85
84875D,BLUE SQUARE COMPACT MIRROR,7,2011,1.25
23245,SET OF 3 REGENCY CAKE TINS,8,2011,2996.6499999999987
85188B,PINK METAL SWINGING BUNNY,1,2011,41.65
22969,HOMEMADE JAM SCENTED CANDLES,12,2010,1525.7999999999993
47599A,PINK PARTY BAGS,1,2011,563.56
23172,REGENCY TEA PLATE PINK,5,2011,1965.749999999999
22332,SKULLS PARTY BAG + STICKER SET,7,2011,80.85
23202,JUMBO BAG VINTAGE LEAF,8,2011,3514.6399999999985
21163,DO NOT TOUCH MY STUFF DOOR HANGER,5,2011,43.5
84596G,SMALL CHOCOLATES PINK BOWL,8,2011,39.48
22983,CARD BILLBOARD FONT,4,2011,146.16000000000003
21888,BINGO SET,12,2010,395.79
22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011,262.55
21984,PACK OF 12 PINK PAISLEY TISSUES,3,2011,147.44
22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2011,589.1999999999999
22333,RETROSPOT PARTY BAG + STICKER SET,5,2011,292.94999999999993
84596L,BISCUITS SMALL BOWL LIGHT BLUE,12,2010,5.0
82578,KITCHEN METAL SIGN,2,2011,103.95000000000002
15058A,BLUE POLKADOT GARDEN PARASOL,4,2011,95.4
16218,CARTOON  PENCIL SHARPENERS,5,2011,1.6
84849D,HOT BATHS SOAP HOLDER,12,2010,79.43
22279,POCKET BAG BLUE PAISLEY RED SPOT,6,2011,202.2
21408,SPOTTY PINK DUCK DOORSTOP,12,2010,34.0
84508B,STRIPES DESIGN TEDDY,4,2011,10.2
22814,CARD PARTY GAMES,1,2011,50.4
22514,CHILDS GARDEN SPADE BLUE,7,2011,31.5
21470,FLOWER VINE RAFFIA FOOD COVER,6,2011,168.75
21622,VINTAGE UNION JACK CUSHION COVER,12,2010,237.60000000000002
21791,VINTAGE HEADS AND TAILS CARD GAME,1,2011,455.07
21495,SKULLS AND CROSSBONES WRAP,6,2011,253.0
22482,BLUE TEA TOWEL CLASSIC DESIGN,3,2011,28.75
22449,SILK PURSE BABUSHKA PINK,6,2011,36.85
21918,SET 12 KIDS COLOUR  CHALK STICKS,6,2011,471.54
21988,PACK OF 6 SKULL PAPER PLATES,8,2011,106.25
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,12,2010,6.6
23110,PARISIENNE KEY CABINET,8,2011,572.4
22120,WELCOME  WOODEN BLOCK LETTERS,12,2010,208.95
15058A,BLUE POLKADOT GARDEN PARASOL,6,2011,401.25
21408,SPOTTY PINK DUCK DOORSTOP,5,2011,29.75
47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011,392.4
35004G,SET OF 3 GOLD FLYING DUCKS,4,2011,38.099999999999994
22311,OFFICE MUG WARMER BLACK+SILVER,7,2011,41.85
85169A,IVORY LOVE BIRD CANDLE,2,2011,22.5
21129,SILVER FISHING GNOME,4,2011,69.5
22129,PARTY CONES CANDY TREE DECORATION,4,2011,71.39999999999999
23228,FILIGREE HEART BIRD WHITE,6,2011,362.22
22132,RED LOVE HEART SHAPE CUP,2,2011,35.7
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,5,2011,30.0
22608,PENS ASSORTED FUNKY JEWELED,8,2011,75.24000000000001
85136C,RED SHARK HELICOPTER,12,2010,71.55
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",7,2011,23.75
23009,I LOVE LONDON BABY GIFT SET,7,2011,140.54999999999998
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,4,2011,17.689999999999998
90201C,RED ENAMEL FLOWER RING,5,2011,23.6
21758,VINTAGE SHELLS PRINT,1,2011,12.9
21100,CHARLIE AND LOLA CHARLOTTE BAG,12,2010,23.099999999999998
22154,ANGEL DECORATION 3 BUTTONS,6,2011,42.84
22334,DINOSAUR PARTY BAG + STICKER SET,3,2011,243.15
23047,PAPER LANTERN 5 POINT SEQUIN STAR,5,2011,51.75
85129C,BEADED CRYSTAL HEART BLUE SMALL,1,2011,10.0
22214,CANDLE PLATE LACE WHITE,1,2011,15.299999999999999
10133,COLOURING PENCILS BROWN TUBE,3,2011,70.55
23130,MISTLETOE HEART WREATH GREEN,5,2011,78.85
16235,RECYCLED PENCIL WITH RABBIT ERASER,1,2011,40.31999999999999
23135,SMALL ZINC HEART WALL ORGANISER,6,2011,1406.31
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2,2011,41.30000000000001
46000R,POLYESTER FILLER PAD 45X30CM,4,2011,17.4
90201D,GREEN ENAMEL FLOWER RING,6,2011,26.550000000000004
22546,MINI JIGSAW PURDEY,3,2011,96.47999999999999
22869,NUMBER TILE COTTAGE GARDEN 1,3,2011,31.2
22583,PACK OF 6 HANDBAG GIFT BOXES,5,2011,122.39999999999999
37468,HARDMAN MUG 3 ASSORTED,4,2011,5.069999999999999
21364,PEACE SMALL WOOD LETTERS,12,2010,33.75
16161U,WRAP SUKI AND FRIENDS,8,2011,147.0
84559A,3D SHEET OF DOG STICKERS,7,2011,11.899999999999999
22614,PACK OF 12 SPACEBOY TISSUES,1,2011,48.72
21481,FAWN BLUE HOT WATER BOTTLE,4,2011,94.40000000000002
21738,COSY SLIPPER SHOES SMALL  RED,4,2011,2.95
44228,CANNABIS LEAF BEAD CURTAIN,12,2010,20.4
21286,RETROSPOT CANDLE  LARGE,5,2011,30.599999999999998
84313B,BLUE TV TRAY TABLE,1,2011,25.5
16012,FOOD/DRINK SPONGE STICKERS,4,2011,5.88
22815,CARD PSYCHEDELIC APPLES,6,2011,30.24
20702,PINK PADDED MOBILE,10,2011,25.5
21213,PACK OF 72 SKULL CAKE CASES,12,2011,73.7
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,10,2011,378.3
22295,HEART FILIGREE DOVE LARGE,11,2011,497.99999999999994
79051A,SMOKEY GREY COLOUR GLASS,11,2011,33.63999999999999
22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2011,725.54
22634,CHILDS BREAKFAST SET SPACEBOY,9,2011,451.09999999999997
23129,HEART SHAPED HOLLY WREATH,10,2011,1225.7300000000005
22219,LOVEBIRD HANGING DECORATION WHITE,10,2011,114.82000000000001
16219,HOUSE SHAPE PENCIL SHARPENER,11,2011,14.52
22908,PACK OF 20 NAPKINS RED APPLES,10,2011,179.29000000000002
84832,ZINC WILLIE WINKIE  CANDLE STICK,10,2011,469.51999999999987
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,9,2011,49.96
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,10,2011,159.94
21326,AGED GLASS SILVER T-LIGHT HOLDER,9,2011,889.8000000000002
20728,LUNCH BAG CARS BLUE,10,2011,1218.9699999999998
23437,50'S CHRISTMAS GIFT BAG LARGE,10,2011,1157.25
22970,LONDON BUS COFFEE MUG,9,2011,641.5500000000002
21172,PARTY METAL SIGN,10,2011,372.21000000000004
20992,JAZZ HEARTS PURSE NOTEBOOK,11,2011,449.6700000000001
23130,MISTLETOE HEART WREATH GREEN,12,2011,141.10000000000002
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,12,2011,158.0
23286,BLUE VINTAGE SPOT BEAKER,9,2011,2173.590000000001
23250,VINTAGE RED TRIM ENAMEL BOWL,10,2011,264.84000000000003
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,11,2011,311.25
22826,LOVE SEAT ANTIQUE WHITE METAL,11,2011,1360.0
85136A,YELLOW SHARK HELICOPTER,12,2011,39.75
22221,CAKE STAND LOVEBIRD 2 TIER PINK,8,2011,79.6
23545,WRAP RED VINTAGE DOILY,8,2011,120.5
22429,ENAMEL MEASURING JUG CREAM,9,2011,357.0
23371,SET 36 COLOUR PENCILS SPACEBOY,12,2011,86.25
21879,HEARTS GIFT TAPE,12,2011,9.100000000000001
22977,DOLLY GIRL CHILDRENS EGG CUP,11,2011,43.75
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,9,2011,111.25
21900,"KEY FOB , SHED",11,2011,100.16000000000001
71053,WHITE MOROCCAN METAL LANTERN,12,2011,49.54
22040,BOTANICAL ROSE GIFT WRAP,10,2011,21.0
22721,SET OF 3 CAKE TINS SKETCHBOOK,11,2011,230.37
21129,SILVER FISHING GNOME,10,2011,31.87
84510C,SET OF 4 POLKADOT COASTERS,10,2011,8.71
23225,CHERUB HEART DECORATION SILVER,11,2011,395.2199999999999
20618,QUEEN OF THE SKIES PASSPORT COVER,10,2011,8.4
21495,SKULLS AND CROSSBONES WRAP,12,2011,63.0
85180B,PINK HEARTS LIGHT CHAIN,12,2011,46.5
22982,PANTRY PASTRY BRUSH,10,2011,98.59
90145,SILVER HOOP EARRINGS WITH FLOWER,9,2011,29.75
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,9,2011,236.3
22796,PHOTO FRAME 3 CLASSIC HANGING,12,2011,119.39999999999999
90200A,PURPLE SWEETHEART BRACELET,11,2011,4.25
23167,SMALL CERAMIC TOP STORAGE JAR,12,2011,274.91999999999996
21455,PAINTED YELLOW WOODEN DAISY,8,2011,0.85
21935,SUKI  SHOULDER BAG,12,2011,51.11
21622,VINTAGE UNION JACK CUSHION COVER,12,2011,19.8
22409,MONEY BOX BISCUITS DESIGN,11,2011,5.0
22349,DOG BOWL CHASING BALL DESIGN,12,2011,30.0
21196,ROUND WHITE CONFETTI IN TUBE,9,2011,19.799999999999997
85127,SMALL SQUARE CUT GLASS CANDLESTICK,9,2011,108.9
21564,PINK  HEART SHAPE LOVE BUCKET,9,2011,76.59
21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011,829.47
21986,PACK OF 12 PINK POLKADOT TISSUES,5,2011,46.4
21877,HOME SWEET HOME MUG,6,2011,1543.69
21213,PACK OF 72 SKULL CAKE CASES,6,2011,582.7499999999999
82600,NO SINGING METAL SIGN,7,2011,1419.4800000000005
21259,VICTORIAN SEWING BOX SMALL,7,2011,154.70000000000002
22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011,1101.9
22796,PHOTO FRAME 3 CLASSIC HANGING,7,2011,412.95
21669,BLUE STRIPE CERAMIC DRAWER KNOB,8,2011,526.76
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,7,2011,101.25
22758,LARGE PURPLE BABUSHKA NOTEBOOK,2,2011,35.0
21463,MIRRORED DISCO BALL,2,2011,174.40000000000003
23232,WRAP VINTAGE PETALS  DESIGN,1,2011,136.5
22382,LUNCH BAG SPACEBOY DESIGN,4,2011,859.6500000000002
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2010,390.7
22478,BIRDHOUSE GARDEN MARKER,12,2010,6.25
22412,METAL SIGN NEIGHBOURHOOD WITCH,3,2011,130.20000000000002
22082,RIBBON REEL STRIPES DESIGN,12,2010,430.65
22413,METAL SIGN TAKE IT OR LEAVE IT,1,2011,413.68000000000006
21718,RED METAL BEACH SPADE,3,2011,78.75
90200B,BLACK SWEETHEART BRACELET,5,2011,42.5
22564,ALPHABET STENCIL CRAFT,5,2011,23.75
85212,MINI PAINTED GARDEN DECORATION,7,2011,41.75999999999999
21888,BINGO SET,7,2011,388.29
21411,GINGHAM HEART  DOORSTOP RED,7,2011,148.75
22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011,340.20000000000005
21908,CHOCOLATE THIS WAY METAL SIGN,2,2011,470.1
22607,WOODEN ROUNDERS GARDEN SET,12,2010,336.65
21754,HOME BUILDING BLOCK WORD,2,2011,1457.4500000000005
22523,CHILDS GARDEN FORK PINK,6,2011,40.8
10133,COLOURING PENCILS BROWN TUBE,6,2011,200.64000000000004
22616,PACK OF 12 LONDON TISSUES,1,2011,129.04999999999995
22973,CHILDREN'S CIRCUS PARADE MUG,2,2011,140.25
22862,LOVE HEART NAPKIN BOX,1,2011,395.25
22653,BUTTON BOX,3,2011,156.0
21790,VINTAGE SNAP CARDS,4,2011,791.2799999999997
23281,FOLDING BUTTERFLY MIRROR RED,5,2011,135.51999999999998
22470,HEART OF WICKER LARGE,8,2011,740.45
22194,BLACK DINER WALL CLOCK,6,2011,51.0
84789,ENCHANTED BIRD PLANT CAGE,4,2011,195.65
22679,FRENCH BLUE METAL DOOR SIGN 4,2,2011,97.5
22650,CERAMIC PIRATE CHEST MONEY BANK,4,2011,63.8
21915,RED  HARMONICA IN BOX,6,2011,1012.8299999999999
22619,SET OF 6 SOLDIER SKITTLES,4,2011,396.0
21278,VINTAGE KITCHEN PRINT PUDDINGS,7,2011,17.849999999999998
79321,CHILLI LIGHTS,7,2011,3927.9000000000005
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,12,2010,23.6
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,7,2011,17.700000000000003
21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,2010,185.95
22346,PARTY PIZZA DISH GREEN POLKADOT,12,2010,80.75999999999999
22982,PANTRY PASTRY BRUSH,5,2011,148.75
22379,RECYCLING BAG RETROSPOT,6,2011,884.8000000000002
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,5,2011,23.099999999999998
21677,HEARTS  STICKERS,3,2011,46.75
22293,HANGING CHICK GREEN DECORATION,4,2011,182.7
21398,RED POLKADOT COFFEE  MUG,12,2010,31.500000000000004
84880,WHITE WIRE EGG HOLDER,2,2011,15.0
22516,CHILDS GARDEN RAKE BLUE,4,2011,37.800000000000004
20835,FRENCH LATTICE CUSHION COVER,5,2011,14.939999999999998
21680,WOODLAND  STICKERS,4,2011,30.599999999999998
84988,SET OF 72 PINK HEART PAPER DOILIES,8,2011,388.24999999999994
21068,VINTAGE BILLBOARD LOVE/HATE MUG,4,2011,37.5
84950,ASSORTED COLOUR T-LIGHT HOLDER,7,2011,39.0
22781,GUMBALL MAGAZINE RACK,5,2011,168.3
23231,WRAP DOILEY DESIGN,1,2011,126.0
37475,SET/4 COLOURFUL MIXING BOWLS,1,2011,111.83
22390,PAPERWEIGHT CHILDHOOD MEMORIES,7,2011,15.299999999999999
22476,EMPIRE UNION JACK TV DINNER TRAY,5,2011,24.75
40016,CHINESE DRAGON PAPER LANTERNS,8,2011,49.56
72130,COLUMBIAN CANDLE ROUND,12,2010,36.63
23235,BISCUIT TIN VINTAGE LEAF,6,2011,34.68
21265,PINK GOOSE FEATHER TREE 60CM,5,2011,3.9
22107,PIZZA PLATE IN BOX,2,2011,48.75
16248B,BLUE HOLE PUNCH,7,2011,1.25
20794,BLUE  TILE HOOK,5,2011,20.4
21191,LARGE WHITE HONEYCOMB PAPER BELL,3,2011,93.72
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,2011,19.8
22394,PAPERWEIGHT KINGS CHOICE,4,2011,30.599999999999998
84817,DANISH ROSE DECORATIVE PLATE,5,2011,25.200000000000003
22111,SCOTTIE DOG HOT WATER BOTTLE,5,2011,322.8
20616,CHERRY BLOSSOM PASSPORT COVER,2,2011,12.600000000000001
22185,SLATE TILE NATURAL HANGING,1,2011,3.3
72140E,BEST DAD CANDLE LETTERS,5,2011,7.6499999999999995
23431,NATURAL HANGING QUILTED HEARTS,9,2011,365.88
22603,CHRISTMAS RETROSPOT TREE WOOD,10,2011,295.72999999999996
21890,S/6 WOODEN SKITTLES IN COTTON BAG,10,2011,344.2
22555,PLASTERS IN TIN STRONGMAN,10,2011,858.0000000000002
23418,LAVENDER TOILETTE BOTTLE,10,2011,372.96000000000004
22511,RETROSPOT BABUSHKA DOORSTOP,11,2011,75.0
22722,SET OF 6 SPICE TINS PANTRY DESIGN,11,2011,1097.65
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,11,2011,265.98
82484,WOOD BLACK BOARD ANT WHITE FINISH,9,2011,2984.85
20718,RED RETROSPOT SHOPPER BAG,11,2011,535.8
20719,WOODLAND CHARLOTTE BAG,9,2011,606.25
20749,ASSORTED COLOUR MINI CASES,10,2011,905.6999999999999
90030B,RED KUKUI COCONUT SEED NECKLACE,10,2011,12.0
23116,VEGETABLE GARDEN CHOPPING BOARD,11,2011,84.15
21469,POLKA DOT RAFFIA FOOD COVER,11,2011,11.25
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,11,2011,604.5
22796,PHOTO FRAME 3 CLASSIC HANGING,10,2011,359.44999999999993
22228,BUNNY WOODEN PAINTED WITH BIRD,11,2011,12.479999999999999
22669,RED BABY BUNTING,11,2011,233.05
21380,WOODEN HAPPY BIRTHDAY GARLAND,9,2011,256.43000000000006
22061,LARGE CAKE STAND  HANGING STRAWBERY,9,2011,49.75
22663,JUMBO BAG DOLLY GIRL DESIGN,9,2011,789.2000000000003
22511,RETROSPOT BABUSHKA DOORSTOP,10,2011,3.75
21258,VICTORIAN SEWING BOX LARGE,11,2011,926.25
22465,HANGING METAL STAR LANTERN,8,2011,80.85
85135B,BLUE DRAGONFLY HELICOPTER,11,2011,39.75
23239,SET OF 4 KNICK KNACK TINS POPPIES,10,2011,302.95000000000005
23478,WOODLAND LARGE PINK FELT HEART,11,2011,77.5
23255,CHILDRENS CUTLERY CIRCUS PARADE,12,2011,141.10000000000002
21061,PARTY INVITES FOOTBALL,9,2011,57.8
22894,TABLECLOTH RED APPLES DESIGN,9,2011,89.55
23532,WALL ART WORK REST AND PLAY,12,2011,25.349999999999998
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,11,2011,4.35
21868,POTTING SHED TEA MUG,9,2011,13.16
85125,SMALL ROUND CUT GLASS CANDLESTICK,11,2011,203.20000000000002
21884,CAKES AND BOWS GIFT  TAPE,9,2011,31.200000000000003
22317,FIVE CATS HANGING DECORATION,9,2011,20.650000000000002
20829,GLITTER HANGING BUTTERFLY STRING,12,2011,37.800000000000004
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,10,2011,5.9
21556,CERAMIC STRAWBERRY MONEY BOX,11,2011,10.2
22452,MEASURING TAPE BABUSHKA PINK,12,2011,5.9
23135,SMALL ZINC HEART WALL ORGANISER,9,2011,1513.61
90214M,"\"LETTER \"\"M\"\" BLING KEY RING\"",12,2011,3.4799999999999995
22998,TRAVEL CARD WALLET KEEP CALM,11,2011,568.31
23237,SET OF 4 KNICK KNACK TINS LEAF,9,2011,570.1000000000001
22044,CHRISTMAS CARD STACK OF PRESENTS,9,2011,34.68000000000001
22615,PACK OF 12 CIRCUS PARADE TISSUES,12,2011,9.36
90098,NECKLACE+BRACELET PINK BUTTERFLY,10,2011,33.15
20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010,426.39
22282,12 EGG HOUSE PAINTED WOOD,3,2011,153.0
21239,PINK  POLKADOT CUP,7,2011,147.05
22841,ROUND CAKE TIN VINTAGE GREEN,8,2011,337.80000000000007
23206,LUNCH BAG APPLE DESIGN,7,2011,2775.55
22139,RETROSPOT TEA SET CERAMIC 11 PC,7,2011,1790.1000000000004
21544,SKULLS  WATER TRANSFER TATTOOS,7,2011,142.79999999999998
22911,PAPER CHAIN KIT LONDON,12,2010,79.65
21982,PACK OF 12 SUKI TISSUES,1,2011,109.61999999999998
22560,TRADITIONAL MODELLING CLAY,2,2011,396.88
22690,DOORMAT HOME SWEET HOME BLUE,3,2011,504.59999999999997
21770,OPEN CLOSED METAL SIGN,7,2011,445.5
84991,60 TEATIME FAIRY CAKE CASES,4,2011,1042.8500000000001
22085,PAPER CHAIN KIT SKULLS,12,2010,59.00000000000001
22696,WICKER WREATH LARGE,12,2010,152.10000000000002
21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011,1853.4500000000005
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,2011,95.67999999999999
22993,SET OF 4 PANTRY JELLY MOULDS,5,2011,1458.8899999999999
21358,TOAST ITS - HAPPY BIRTHDAY,3,2011,43.75
84821,DANISH ROSE DELUXE COASTER,12,2010,70.67999999999999
21930,JUMBO STORAGE BAG SKULLS,2,2011,710.25
84826,ASSTD DESIGN 3D PAPER STICKERS,2,2011,17.7
21894,POTTING SHED SEED ENVELOPES,12,2010,23.75
22312,OFFICE MUG WARMER POLKADOT,1,2011,194.70000000000005
22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011,2110.1
22260,FELT EGG COSY BLUE RABBIT,3,2011,153.0
22894,TABLECLOTH RED APPLES DESIGN,4,2011,368.15000000000003
85059,FRENCH ENAMEL WATER BASIN,7,2011,71.25
21871,SAVE THE PLANET MUG,12,2010,344.04
21446,12 RED ROSE PEG PLACE SETTINGS,3,2011,20.0
85049H,URBAN BLACK RIBBONS,4,2011,7.5
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,5,2011,141.60000000000002
22567,20 DOLLY PEGS RETROSPOT,12,2010,431.02
22224,WHITE LOVEBIRD LANTERN,5,2011,251.85000000000002
90160C,TURQ+RED BOUDICCA LARGE BRACELET,2,2011,41.7
22660,DOORMAT I LOVE LONDON,4,2011,186.75
22094,RED RETROSPOT TISSUE BOX,5,2011,33.989999999999995
22438,BALLOON ART MAKE YOUR OWN FLOWERS,5,2011,78.0
22436,12 COLOURED PARTY BALLOONS,1,2011,52.0
21792,CLASSIC FRENCH STYLE BASKET GREEN,1,2011,27.0
22215,CAKE STAND WHITE TWO TIER LACE,12,2010,93.5
20679,EDWARDIAN PARASOL RED,4,2011,208.25000000000003
22345,PARTY PIZZA DISH BLUE POLKADOT,5,2011,21.25
22158,3 HEARTS HANGING DECORATION RUSTIC,7,2011,67.85
22281,EASTER TREE YELLOW BIRDS,4,2011,83.30000000000001
84993B,75 BLACK PETIT FOUR CASES,6,2011,7.98
23013,GLASS APOTHECARY BOTTLE TONIC,8,2011,268.45000000000005
21135,VICTORIAN  METAL POSTCARD SPRING,1,2011,121.67999999999999
21866,UNION JACK FLAG LUGGAGE TAG,8,2011,23.75
22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011,188.7
21696,SMALL SILVER TRELLIS CANDLEPOT,8,2011,35.400000000000006
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,7,2011,55.25
22436,12 COLOURED PARTY BALLOONS,3,2011,143.0
37467,PIG MUG IN TWO COLOUR DESIGNS,8,2011,4.68
37450,CERAMIC CAKE BOWL + HANGING CAKES,5,2011,155.05
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,6,2011,297.5
21328,BALLOONS  WRITING SET,6,2011,62.699999999999996
84051,ASS COLOUR GLOWING TIARAS,5,2011,8.5
47480,HANGING PHOTO CLIP ROPE LADDER,6,2011,87.44999999999999
22363,GLASS JAR MARMALADE,3,2011,350.24999999999994
21291,SMALL POLKADOT CHOCOLATE GIFT BAG,2,2011,54.4
22375,AIRLINE BAG VINTAGE JET SET BROWN,5,2011,21.25
35912B,WHITE/PINK CHICK DECORATION,6,2011,76.32000000000001
21417,COCKLE SHELL DISH,3,2011,54.60000000000001
16162L,THE KING GIFT BAG,6,2011,3.25
22710,WRAP I LOVE LONDON,2,2011,131.0
21065,BOOM BOX SPEAKER GIRLS,5,2011,131.9
22050,PINK PAISLEY ROSE GIFT WRAP,8,2011,42.0
85019C,CURIOUS  IMAGES NOTEBOOK SET,1,2011,55.5
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,7,2011,14.850000000000001
21904,HOUSE WRECKING METAL SIGN,3,2011,12.600000000000001
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,8,2011,41.75999999999999
