StockCode,Description,Month,Year,TotalSales
22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011,235.8
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,2011,10.0
21442,GREEN BIRDHOUSE DECORATION,5,2011,5.1
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,3,2011,103.75
22023,EMPIRE BIRTHDAY CARD,4,2011,35.28
21506,"FANCY FONT BIRTHDAY CARD,",8,2011,85.67999999999999
21306,SET/4 DAISY MIRROR MAGNETS,8,2011,30.159999999999997
22307,GOLD MUG BONE CHINA TREE OF LIFE,12,2010,108.15
37423,WHITE WITH BLACK CATS PLATE,3,2011,33.18
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,8,2011,20.4
21424,WOODLAND STORAGE BOX LARGE,1,2011,183.6
20735,BLACK MINI TAPE MEASURE,3,2011,3.4
85169C,EAU DE NIL LOVE BIRD CANDLE,3,2011,16.25
21051,RIBBONS PURSE,3,2011,63.00000000000001
21418,STARFISH SOAP DISH,5,2011,2.55
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,8,2011,108.9
84559B,3D SHEET OF CAT STICKERS,4,2011,11.049999999999999
84913A,SOFT PINK ROSE TOWEL,4,2011,18.6
22097,SWALLOW SQUARE TISSUE BOX,12,2010,22.5
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,1,2011,39.8
75011,BLUE DAISY MOBILE,6,2011,1.58
47480,HANGING PHOTO CLIP ROPE LADDER,2,2011,21.449999999999996
84226,HEN HOUSE W FAMILY IN BARN & NEST,2,2011,2.55
22323,PINK POLKADOT KIDS BAG,1,2011,1.95
23439,HAND WARMER RED LOVE HEART,11,2011,2793.3000000000015
23491,VINTAGE JINGLE BELLS HEART,11,2011,1072.5
23504,PLAYING CARDS JUBILEE UNION JACK,11,2011,655.0
22558,CLOTHES PEGS RETROSPOT PACK 24,10,2011,811.5999999999998
22610,PENS ASSORTED FUNNY FACE,11,2011,314.6400000000001
22952,60 CAKE CASES VINTAGE CHRISTMAS,12,2011,350.9
23320,GIANT 50'S CHRISTMAS CRACKER,12,2011,488.18
21402,RED  EGG  SPOON,11,2011,24.24
16218,CARTOON  PENCIL SHARPENERS,9,2011,43.2
23346,SPACEBOY BEAKER,11,2011,316.25
23154,SET OF 4 JAM JAR MAGNETS,11,2011,463.84000000000003
21888,BINGO SET,9,2011,1307.33
85066,CREAM SWEETHEART MINI CHEST,10,2011,1128.96
23267,SET OF 4 SANTA PLACE SETTINGS,10,2011,198.75
84988,SET OF 72 PINK HEART PAPER DOILIES,9,2011,220.39999999999998
84711A,SILVER OVAL SHAPE TRINKET BOX,11,2011,19.9
23547,WRAP FLOWER SHOP,9,2011,189.0
22625,RED KITCHEN SCALES,11,2011,1123.7
22583,PACK OF 6 HANDBAG GIFT BOXES,9,2011,68.85
84832,ZINC WILLIE WINKIE  CANDLE STICK,11,2011,418.8399999999999
90206A,GOLD DIAMANTE STAR BROOCH,11,2011,4.95
21155,RED RETROSPOT PEG BAG,12,2011,66.16
21577,SAVE THE PLANET COTTON TOTE BAG,9,2011,33.75
23288,GREEN VINTAGE SPOT BEAKER,11,2011,115.02000000000001
21698,MOCK LOBSTER FRIDGE MAGNET,9,2011,18.72
21165,BEWARE OF THE CAT METAL SIGN,9,2011,998.1999999999998
23338,EGG FRYING PAN RED,10,2011,89.44
23378,PACK OF 12 50'S CHRISTMAS TISSUES,10,2011,309.6600000000001
23281,FOLDING BUTTERFLY MIRROR RED,11,2011,63.07999999999999
21789,KIDS RAIN MAC PINK,10,2011,75.1
35965,FOLKART HEART NAPKIN RINGS,9,2011,4.74
22718,CARD CAT AND TREE,10,2011,35.28
22211,WOOD STAMP SET FLOWERS,11,2011,157.70999999999995
21520,BOOZE & WOMEN GREETING CARD,11,2011,5.04
21117,BLOND DOLL DOORSTOP,11,2011,51.25
85131D,BEADED CRYSTAL HEART PINK ON STICK,12,2011,15.0
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,10,2011,115.7
37340,MULTICOLOUR SPRING FLOWER MUG,10,2011,77.22
51014C,"FEATHER PEN,COAL BLACK",10,2011,166.76
35648,VINTAGE BEAD PINK PURSE,11,2011,111.07000000000001
22282,12 EGG HOUSE PAINTED WOOD,9,2011,102.0
23375,50'S CHRISTMAS PAPER GIFT BAG,8,2011,24.599999999999998
16015,MEDIUM CHINESE STYLE SCISSOR,11,2011,15.0
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,10,2011,6.35
22107,PIZZA PLATE IN BOX,11,2011,175.08
22028,PENNY FARTHING BIRTHDAY CARD,12,2011,15.120000000000001
21467,CHERRY CROCHET FOOD COVER,10,2011,22.5
90214C,"\"LETTER \"\"C\"\" BLING KEY RING\"",12,2011,7.539999999999999
23149,ANTIQUE IVORY WIRE BOWL SMALL,10,2011,22.410000000000004
22216,T-LIGHT HOLDER WHITE LACE,10,2011,22.95
84859A,SILVER DISCO HANDBAG,9,2011,19.73
85049D,BRIGHT BLUES RIBBONS,9,2011,1.25
22717,CARD DOG AND BALL,10,2011,25.2
23113,PANTRY CHOPPING BOARD,12,2011,29.700000000000003
21555,CERAMIC STRAWBERRY TRINKET TRAY,11,2011,15.299999999999999
44234,ASSORTED CIRCULAR MOBILE,3,2011,1.05
22498,WOODEN REGATTA BUNTING,1,2011,113.05000000000001
21907,I'M ON HOLIDAY METAL SIGN,4,2011,429.59999999999997
85163B,BLACK BAROQUE WALL CLOCK,5,2011,12.75
21975,PACK OF 60 DINOSAUR CAKE CASES,5,2011,374.15
21382,SET/4 SPRING FLOWER DECORATION,7,2011,135.75
22189,CREAM HEART CARD HOLDER,2,2011,2972.3300000000004
23003,TRAVEL CARD WALLET VINTAGE ROSE,3,2011,31.92
85152,HAND OVER THE CHOCOLATE   SIGN,3,2011,1166.52
22400,MAGNETS PACK OF 4 HOME SWEET HOME,4,2011,38.75
22095,LADS ONLY TISSUE BOX,5,2011,33.989999999999995
22758,LARGE PURPLE BABUSHKA NOTEBOOK,7,2011,35.0
21900,"KEY FOB , SHED",7,2011,188.5
22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2010,118.79999999999998
85049G,CHOCOLATE BOX RIBBONS,1,2011,312.64
21389,IVORY HANGING DECORATION  BIRD,4,2011,130.05
23158,SET OF 5 LUCKY CAT MAGNETS,4,2011,499.9200000000001
22847,BREAD BIN DINER STYLE IVORY,1,2011,1008.8
21238,RED RETROSPOT CUP,6,2011,305.13
22362,GLASS JAR PEACOCK BATH SALTS,12,2010,70.80000000000001
20723,STRAWBERRY CHARLOTTE BAG,12,2010,122.35000000000001
21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011,588.3499999999997
22726,ALARM CLOCK BAKELIKE GREEN,6,2011,1983.75
21975,PACK OF 60 DINOSAUR CAKE CASES,8,2011,710.2
22997,TRAVEL CARD WALLET UNION JACK,8,2011,83.58
22561,WOODEN SCHOOL COLOURING SET,12,2010,441.0
22553,PLASTERS IN TIN SKULLS,2,2011,254.7
22861,EASTER TIN CHICKS IN GARDEN,3,2011,107.25
16161P,WRAP ENGLISH ROSE,1,2011,189.42000000000002
20728,LUNCH BAG CARS BLUE,3,2011,1508.8499999999997
23126,FELTCRAFT GIRL AMELIE KIT,6,2011,242.55000000000004
21704,BAG 250G SWIRLY MARBLES,5,2011,326.3499999999999
47348A,FUSCHIA VOILE POINTY SHOE DEC,5,2011,3.12
22970,LONDON BUS COFFEE MUG,3,2011,879.4500000000003
22197,SMALL POPCORN HOLDER,6,2011,834.75
21927,BLUE/CREAM STRIPE CUSHION COVER,5,2011,92.5
22721,SET OF 3 CAKE TINS SKETCHBOOK,6,2011,188.10000000000002
21459,YELLOW EASTER EGG HUNT START POST,3,2011,25.349999999999994
22650,CERAMIC PIRATE CHEST MONEY BANK,12,2010,117.44999999999999
22175,PINK OWL SOFT TOY,1,2011,174.05
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011,570.3000000000001
84375,SET OF 20 KIDS COOKIE CUTTERS,5,2011,415.80000000000007
23313,VINTAGE CHRISTMAS BUNTING,7,2011,297.0
84050,PINK HEART SHAPE EGG FRYING PAN,4,2011,266.54999999999995
85136A,YELLOW SHARK HELICOPTER,2,2011,23.85
21058,PARTY INVITES WOODLAND,7,2011,44.199999999999996
35924,HANGING FAIRY CAKE DECORATION,12,2010,483.9599999999999
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,7,2011,17.7
22801,ANTIQUE GLASS PEDESTAL BOWL,1,2011,219.24
15044A,PINK PAPER PARASOL,6,2011,168.15000000000003
22109,FULL ENGLISH BREAKFAST PLATE,3,2011,82.5
22040,BOTANICAL ROSE GIFT WRAP,7,2011,21.0
22950,36 DOILIES VINTAGE CHRISTMAS,7,2011,1481.0499999999997
21773,DECORATIVE ROSE BATHROOM BOTTLE,3,2011,28.75
22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011,170.0
23251,VINTAGE RED ENAMEL TRIM MUG,8,2011,180.0
20820,SILVER LOOKING MIRROR,12,2010,14.850000000000001
85088,CANDY SPOT HAND BAG,7,2011,16.8
23081,GREEN METAL BOX TOP SECRET,5,2011,99.0
21913,VINTAGE SEASIDE JIGSAW PUZZLES,7,2011,97.5
85176,SEWING SUSAN 21 NEEDLE SET,6,2011,30.599999999999998
21531,RED RETROSPOT SUGAR JAM BOWL,6,2011,228.3
20774,GREEN FERN NOTEBOOK,1,2011,6.6
16161G,WRAP BAD HAIR DAY,7,2011,15.0
22311,OFFICE MUG WARMER BLACK+SILVER,2,2011,26.55
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,7,2011,249.05
15039,SANDALWOOD FAN,8,2011,55.25
21479,WHITE SKULL HOT WATER BOTTLE,6,2011,67.5
22046,TEA PARTY  WRAPPING PAPER,5,2011,63.0
22785,SQUARECUSHION COVER PINK UNION FLAG,12,2010,162.0
22248,DECORATION  PINK CHICK MAGIC GARDEN,1,2011,56.19
85023B,EAU DE NILE JEWELLED PHOTOFRAME,12,2010,2.55
22295,HEART FILIGREE DOVE LARGE,6,2011,115.49999999999997
20758,ABSTRACT CIRCLES POCKET BOOK,5,2011,5.1
22886,NUMBER TILE VINTAGE FONT 7,12,2010,10.08
85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2011,42.5
90198B,VINTAGE ROSE BEAD BRACELET BLACK,5,2011,12.75
84760S,SMALL HANGING GLASS+ZINC LANTERN,3,2011,7.25
85032D,YULETIDE IMAGES GIFT WRAP SET,7,2011,72.80000000000001
22718,CARD CAT AND TREE,4,2011,30.240000000000002
22715,CARD WEDDING DAY,6,2011,75.6
22863,SOAP DISH BROCANTE,1,2011,132.75
23000,TRAVEL CARD WALLET TRANSPORT,2,2011,58.379999999999995
22362,GLASS JAR PEACOCK BATH SALTS,2,2011,44.25000000000001
22763,KEY CABINET MA CAMPAGNE,2,2011,69.65
47599A,PINK PARTY BAGS,12,2010,163.8
21683,MEDIUM MEDINA STAMPED METAL BOWL,6,2011,5.9
21159,MOODY BOY  DOOR HANGER,2,2011,23.199999999999996
21067,VINTAGE RED TEATIME MUG,3,2011,26.25
21719,LOVELY BONBON STICKER SHEET,4,2011,22.95
23380,PACK OF 12 VINTAGE DOILY TISSUES,9,2011,394.08000000000004
23354,6 GIFT TAGS 50'S CHRISTMAS,10,2011,1048.5999999999997
23230,WRAP ALPHABET DESIGN,10,2011,273.0
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,11,2011,121.80000000000001
23318,BOX OF 6 MINI VINTAGE CRACKERS,11,2011,2704.7400000000016
20984,12 PENCILS TALL TUBE POSY,9,2011,303.34
22621,TRADITIONAL KNITTING NANCY,12,2011,470.48
21945,STRAWBERRIES  DESIGN FLANNEL,11,2011,49.300000000000004
22630,DOLLY GIRL LUNCH BOX,11,2011,1471.6699999999996
23465,TUSCAN VILLA FEEDING STATION,10,2011,99.0
23189,SET OF 12 FORK CANDLES,10,2011,860.39
22488,NATURAL SLATE RECTANGLE CHALKBOARD,10,2011,454.5
51014C,"FEATHER PEN,COAL BLACK",11,2011,321.63
22799,SWEETHEART WIRE FRUIT BOWL,12,2011,88.50000000000001
22697,GREEN REGENCY TEACUP AND SAUCER,10,2011,1650.3400000000001
23110,PARISIENNE KEY CABINET,11,2011,497.95
23399,HOME SWEET HOME HANGING HEART,11,2011,385.9
21327,SKULLS WRITING SET,10,2011,130.35
20679,EDWARDIAN PARASOL RED,11,2011,844.5
23332,IVORY WICKER HEART LARGE,9,2011,845.85
22679,FRENCH BLUE METAL DOOR SIGN 4,11,2011,68.71000000000001
22906,12 MESSAGE CARDS WITH ENVELOPES,9,2011,157.95
23226,FILIGREE HEART DAISY WHITE,11,2011,198.75
23583,LUNCH BAG PAISLEY PARK,12,2011,605.55
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,10,2011,130.68
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,11,2011,845.97
44242B,PINK FEATHERS CURTAIN,9,2011,25.28
22195,LARGE HEART MEASURING SPOONS,10,2011,452.43000000000006
21062,PARTY INVITES SPACEMAN,11,2011,36.55
72741,GRAND CHOCOLATECANDLE,11,2011,1150.5500000000002
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2011,267.15999999999997
22118,JOY WOODEN BLOCK LETTERS,10,2011,113.85000000000001
22412,METAL SIGN NEIGHBOURHOOD WITCH,10,2011,65.10000000000001
23252,VINTAGE RED ENAMEL TRIM JUG,9,2011,379.17
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,9,2011,46.75
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,12,2011,11.049999999999999
20846,ZINC HEART LATTICE T-LIGHT HOLDER,8,2011,32.5
23536,VILLAGE SHOW WALL ART,10,2011,2001.0199999999998
85176,SEWING SUSAN 21 NEEDLE SET,10,2011,91.59
22223,CAKE PLATE LOVEBIRD PINK,12,2011,14.850000000000001
21713,CITRONELLA CANDLE FLOWERPOT,10,2011,16.8
23008,DOLLY GIRL BABY GIFT SET,12,2011,33.9
21454,PAINTED PINK RABBIT,10,2011,3.4
21164,HOME SWEET HOME METAL SIGN,10,2011,212.40000000000003
22318,FIVE HEART HANGING DECORATION,12,2011,5.9
23287,RED VINTAGE SPOT BEAKER,12,2011,13.6
84884A,ANT WHITE WIRE HEART SPIRAL,9,2011,35.550000000000004
23522,WALL ART DOG AND BALL,10,2011,52.510000000000005
71459,HANGING JAM JAR T-LIGHT HOLDER,9,2011,69.12
22047,EMPIRE GIFT WRAP,12,2011,21.0
21088,SET/6 FRUIT SALAD PAPER CUPS,12,2011,4.5600000000000005
84984D,ORIENTAL RED CUSHION COVER,10,2011,9.3
21562,HAWAIIAN GRASS SKIRT,11,2011,31.25
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,2011,63.00000000000001
84821,DANISH ROSE DELUXE COASTER,9,2011,10.2
22968,ROSE COTTAGE KEEPSAKE BOX,7,2011,139.3
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,10,2011,141.25
22935,BAKING MOULD ROSE MILK CHOCOLATE,10,2011,15.25
20749,ASSORTED COLOUR MINI CASES,12,2010,1024.9499999999998
23290,SPACEBOY CHILDRENS BOWL,6,2011,292.45000000000005
22382,LUNCH BAG SPACEBOY DESIGN,8,2011,2083.6499999999996
85124B,BLUE JUICY FRUIT PHOTO FRAME,12,2010,56.099999999999994
85014B,RED RETROSPOT UMBRELLA,4,2011,249.89999999999998
23444,NEXT DAY CARRIAGE,6,2011,150.0
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,7,2011,151.32000000000002
85114C,RED ENCHANTED FOREST PLACEMAT,7,2011,18.15
22470,HEART OF WICKER LARGE,1,2011,5490.24
21164,HOME SWEET HOME METAL SIGN,2,2011,469.74999999999994
23182,TOILET SIGN OCCUPIED OR VACANT,3,2011,502.90999999999997
47590A,BLUE HAPPY BIRTHDAY BUNTING,6,2011,957.3500000000001
22697,GREEN REGENCY TEACUP AND SAUCER,7,2011,1662.8000000000006
22355,CHARLOTTE BAG SUKI DESIGN,2,2011,494.54999999999995
22928,YELLOW GIANT GARDEN THERMOMETER,5,2011,416.20000000000005
23300,GARDENERS KNEELING PAD CUP OF TEA,5,2011,1196.46
20665,RED RETROSPOT PURSE,6,2011,120.95000000000002
21935,SUKI  SHOULDER BAG,12,2010,250.59999999999997
22483,RED GINGHAM TEDDY BEAR,2,2011,159.3
48184,DOORMAT ENGLISH ROSE,4,2011,691.4999999999999
21500,PINK POLKADOT WRAP,5,2011,194.0
21731,RED TOADSTOOL LED NIGHT LIGHT,8,2011,3341.8499999999995
22135,MINI LADLE LOVE HEART PINK,1,2011,10.92
22993,SET OF 4 PANTRY JELLY MOULDS,6,2011,896.5
20983,12 PENCILS TALL TUBE RED RETROSPOT,6,2011,96.9
16168M,FUNKY MONKEY GIFT BAG MEDIUM,6,2011,16.380000000000003
22200,FRYING PAN PINK POLKADOT,5,2011,38.25
22965,3 TRADITIONAL BISCUIT CUTTERS  SET,12,2010,126.00000000000003
22838,3 TIER CAKE TIN RED AND CREAM,2,2011,695.1499999999999
21793,CLASSIC FRENCH STYLE BASKET BROWN,6,2011,225.15
22271,FELTCRAFT DOLL ROSIE,4,2011,252.2
23127,FELTCRAFT GIRL NICOLE KIT,8,2011,252.45000000000002
22421,LIPSTICK PEN FUSCHIA,2,2011,36.54
21471,STRAWBERRY RAFFIA FOOD COVER,3,2011,216.60000000000002
20755,BLUE PAISLEY POCKET BOOK,5,2011,22.95
23171,REGENCY TEA PLATE GREEN,7,2011,1114.4999999999998
23200,JUMBO BAG PEARS,8,2011,2511.6799999999994
23096,PETIT TRAY CHIC,6,2011,185.24999999999997
22269,EGG CUP NATURAL CHICKEN,3,2011,113.75
22704,WRAP RED APPLES,7,2011,210.0
22536,MAGIC DRAWING SLATE PURDEY,7,2011,114.84
22322,BIRD DECORATION GREEN POLKADOT,3,2011,144.5
23066,SMALL DECO JEWELLERY STAND,7,2011,522.6
21063,PARTY INVITES JAZZ HEARTS,3,2011,34.0
84849B,FAIRY SOAP SOAP HOLDER,4,2011,54.080000000000005
21912,VINTAGE SNAKES & LADDERS,4,2011,322.5
22416,SET OF 36 DOILIES SPACEBOY DESIGN,7,2011,36.25
21528,DAIRY MAID TRADITIONAL TEAPOT,8,2011,118.15
20696,FLORAL SOFT CAR TOY,7,2011,26.25
23101,SILVER STARS TABLE DECORATION,7,2011,85.87
23349,ROLL WRAP VINTAGE CHRISTMAS,8,2011,152.5
22817,CARD SUKI BIRTHDAY,1,2011,55.44
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,3,2011,147.89999999999998
85049F,BABY BOOM RIBBONS,12,2010,28.75
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1,2011,24.75
85178,VICTORIAN SEWING KIT,5,2011,22.5
84745A,PINK HANGING GINGHAM EASTER HEN,4,2011,4.2
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,7,2011,24.900000000000002
20897,VINTAGE NOTEBOOK PARIS DAYS,12,2010,17.700000000000003
71496A,A4 WALL TIDY BLUE OFFICE,4,2011,25.44
22266,EASTER DECORATION HANGING BUNNY,7,2011,20.33
84817,DANISH ROSE DECORATIVE PLATE,3,2011,39.900000000000006
84688,BEACH HUT DESIGN BLACKBOARD,2,2011,25.5
84212,"\"ASSORTED FLOWER COLOUR \"\"LEIS\"\"\"",5,2011,392.70000000000005
22165,"DIAMANTE HEART SHAPED WALL MIRROR,",7,2011,141.75
23004,TRAVEL CARD WALLET PANTRY,5,2011,59.22000000000001
21389,IVORY HANGING DECORATION  BIRD,12,2010,11.899999999999999
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,7,2011,3.4
21717,EASTER TIN BUCKET,2,2011,276.29999999999995
22547,MINI JIGSAW DINOSAUR,5,2011,20.16
21056,DOCTOR'S BAG SOFT TOY,5,2011,434.34999999999997
22364,GLASS JAR DIGESTIVE BISCUITS,5,2011,151.60000000000002
21270,ANTIQUE CREAM CUTLERY CUPBOARD,7,2011,25.5
84683,CLASSICAL ROSE CANDLESTAND,5,2011,31.200000000000003
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,3,2011,0.85
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,7,2011,8.850000000000001
20659,ECONOMY LUGGAGE TAG,4,2011,12.72
84466,TOP SECRET PEN SET,2,2011,1.25
22284,HEN HOUSE DECORATION,5,2011,47.849999999999994
23291,DOLLY GIRL CHILDRENS CUP,8,2011,489.1
22825,DECORATIVE PLANT POT WITH FRIEZE,2,2011,23.85
84006,MAGIC TREE -PAPER FLOWERS,12,2010,77.35
84926D,LA PALMIERA TILE COASTER,5,2011,15.0
22428,ENAMEL FIRE BUCKET CREAM,7,2011,145.7
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,2,2011,20.88
84497,BUTTONS AND STRIPES NOTEBOOK,1,2011,22.5
21226,POCKET MIRROR WOODLAND,12,2010,1.25
22879,NUMBER TILE VINTAGE FONT 0,1,2011,39.76
20685,DOORMAT RED RETROSPOT,9,2011,1391.0
22960,JAM MAKING SET WITH JARS,9,2011,3234.62
21240,BLUE POLKADOT CUP,10,2011,61.2
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,2011,302.1
21623,VINTAGE UNION JACK MEMOBOARD,11,2011,1520.0
23101,SILVER STARS TABLE DECORATION,10,2011,445.26
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,9,2011,706.8
20724,RED RETROSPOT CHARLOTTE BAG,12,2011,297.78
35598D,PINK/WHITE CHRISTMAS TREE 60CM,11,2011,50.050000000000004
22998,TRAVEL CARD WALLET KEEP CALM,12,2011,118.84
90201A,PURPLE ENAMEL FLOWER RING,10,2011,5.9
23094,LE GRAND TRAY CHIC SET,10,2011,300.0
22942,CHRISTMAS LIGHTS 10 SANTAS,11,2011,1028.5
23165,LARGE CERAMIC TOP STORAGE JAR,9,2011,497.09999999999997
22742,MAKE YOUR OWN PLAYTIME CARD KIT,9,2011,76.70000000000002
23112,PARISIENNE CURIO CABINET,10,2011,429.6
23205,CHARLOTTE BAG VINTAGE ALPHABET,10,2011,570.98
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,11,2011,655.5899999999999
22701,PINK DOG BOWL,11,2011,22.619999999999997
21221,SET/4 BADGES CUTE CREATURES,8,2011,31.25
22232,JIGSAW TOADSTOOLS 3 PIECE,10,2011,62.54
22601,CHRISTMAS RETROSPOT ANGEL WOOD,11,2011,373.15999999999985
22509,SEWING BOX RETROSPOT DESIGN,11,2011,169.5
21623,VINTAGE UNION JACK MEMOBOARD,12,2011,598.3
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,9,2011,34.65
22406,MONEY BOX KINGS CHOICE DESIGN,10,2011,33.63
21883,STARS GIFT TAPE,10,2011,72.48
85023B,EAU DE NILE JEWELLED PHOTOFRAME,10,2011,45.9
84818,DANISH ROSE PHOTO FRAME,10,2011,8.690000000000001
84580,MOUSE TOY WITH PINK T-SHIRT,9,2011,67.5
21936,RED RETROSPOT PICNIC BAG,12,2011,111.66
22339,CHRISTMAS TREE PAINTED ZINC,11,2011,95.95
85136A,YELLOW SHARK HELICOPTER,10,2011,63.6
21625,VINTAGE UNION JACK APRON,8,2011,104.25000000000001
23124,18PC WOODEN CUTLERY SET DISPOSABLE,9,2011,20.0
22707,WRAP MONSTER FUN,9,2011,31.5
22108,PING! MICROWAVE PLATE,9,2011,23.029999999999998
23107,WHITE HEARTS WIRE PLANT POT HOLDER,12,2011,45.24000000000001
23304,SET 4 PICNIC CUTLERY CHERRY,10,2011,15.599999999999998
23517,EMBROIDERED RIBBON REEL REBECCA,12,2011,20.23
20652,BLUE POLKADOT LUGGAGE TAG,10,2011,12.379999999999999
22096,PINK PAISLEY SQUARE TISSUE BOX,8,2011,31.980000000000004
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,9,2011,100.30000000000001
23032,DRAWER KNOB CRACKLE GLAZE IVORY,10,2011,679.7999999999998
90038A,GLASS AND PAINTED BEADS BRACELET TO,9,2011,22.5
M,MANUAL,1,2011,94.4
21397,BLUE POLKADOT EGG CUP,3,2011,284.31
21175,GIN + TONIC DIET METAL SIGN,3,2011,1266.3600000000001
23203,JUMBO BAG DOILEY PATTERNS,5,2011,4569.199999999999
21930,JUMBO STORAGE BAG SKULLS,7,2011,782.3200000000002
22530,MAGIC DRAWING SLATE DOLLY GIRL,8,2011,67.08
22502,PICNIC BASKET WICKER SMALL,12,2010,671.95
22501,PICNIC BASKET WICKER LARGE,1,2011,630.2
22962,JAM JAR WITH PINK LID,2,2011,455.53999999999996
84836,ZINC METAL HEART DECORATION,8,2011,622.71
84849D,HOT BATHS SOAP HOLDER,1,2011,82.81
21704,BAG 250G SWIRLY MARBLES,1,2011,98.59
16161U,WRAP SUKI AND FRIENDS,4,2011,73.5
22350,ILLUSTRATED CAT BOWL,4,2011,40.8
22427,ENAMEL FLOWER JUG CREAM,7,2011,1118.3000000000002
23176,ABC TREASURE BOOK BOX,7,2011,175.5
20966,SANDWICH BATH SPONGE,12,2010,381.25
21533,RETROSPOT LARGE MILK JUG,2,2011,570.3000000000001
21577,SAVE THE PLANET COTTON TOTE BAG,12,2010,144.0
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,12,2010,350.3
22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011,218.75
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,5,2011,6.8
22413,METAL SIGN TAKE IT OR LEAVE IT,12,2010,315.65000000000003
72798C,SET/4 GARDEN ROSE DINNER CANDLE,1,2011,3.3
22717,CARD DOG AND BALL,2,2011,14.280000000000001
21175,GIN + TONIC DIET METAL SIGN,2,2011,717.9900000000001
22969,HOMEMADE JAM SCENTED CANDLES,3,2011,2278.8
20984,12 PENCILS TALL TUBE POSY,5,2011,25.499999999999996
82580,BATHROOM METAL SIGN,5,2011,202.79000000000002
23270,SET OF 2 CERAMIC PAINTED HEARTS,6,2011,110.20000000000002
22956,36 FOIL HEART CAKE CASES,12,2010,269.4
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2011,53.65
22526,WHEELBARROW FOR CHILDREN,5,2011,331.5
23134,LARGE ZINC HEART WALL ORGANISER,4,2011,89.4
22974,CHILDRENS DOLLY GIRL MUG,3,2011,302.24999999999994
22725,ALARM CLOCK BAKELIKE CHOCOLATE,5,2011,262.5
79190B,RETRO PLASTIC POLKA TRAY,2,2011,15.959999999999999
22282,12 EGG HOUSE PAINTED WOOD,6,2011,63.75
22651,GENTLEMAN SHIRT REPAIR KIT,6,2011,32.3
21974,SET OF 36 PAISLEY FLOWER DOILIES,4,2011,233.45000000000002
22403,MAGNETS PACK OF 4 VINTAGE LABELS,7,2011,118.55999999999999
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,12,2010,34.0
22350,ILLUSTRATED CAT BOWL,3,2011,66.3
22308,TEA COSY BLUE STRIPE,3,2011,22.95
22842,BISCUIT TIN VINTAGE RED,5,2011,223.8
90209C,PINK ENAMEL+GLASS HAIR COMB,6,2011,75.60000000000001
47420,ASSORTED COLOUR SUCTION CUP HOOK,8,2011,4.5600000000000005
21592,RETROSPOT CIGAR BOX MATCHES,12,2010,162.5
20622,VIPPASSPORT COVER,2,2011,6.300000000000001
23033,DRAWER KNOB CERAMIC RED,6,2011,75.39999999999999
22496,SET OF 2 ROUND TINS DUTCH CHEESE,3,2011,17.700000000000003
22403,MAGNETS PACK OF 4 VINTAGE LABELS,5,2011,17.5
15030,FAN BLACK FRAME,3,2011,1.45
22109,FULL ENGLISH BREAKFAST PLATE,4,2011,203.97
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,6,2011,11.9
