CustomerID,AverageRevenue
14854,21.746269841269847
14934,21.734942528735633
16080,21.716
15932,21.70321739130435
14776,21.694871794871798
15344,21.69
12384,21.676666666666666
15108,21.670833333333334
15186,21.65315789473684
13344,21.652499999999996
15565,21.645
14035,21.636666666666667
14133,21.630000000000003
14175,21.626174496644296
14129,21.61269230769231
14693,21.6125
12681,21.610564263322892
16236,21.609999999999996
13178,21.605547169811317
14503,21.60524390243903
18226,21.603512396694217
16650,21.60083333333333
12425,21.58888888888889
17506,21.585714285714285
17094,21.571428571428573
16732,21.5625
12695,21.559259259259257
12642,21.558723404255318
14019,21.53954545454545
13330,21.526981132075473
12757,21.52376373626375
17048,21.519767441860466
15854,21.515362318840584
12866,21.504615384615384
15791,21.502533333333336
16229,21.50212765957447
13368,21.496551724137934
16342,21.493999999999996
12588,21.49
15182,21.477586206896554
17115,21.474358974358974
15717,21.47142857142857
14480,21.465384615384615
17460,21.463103448275863
15674,21.461403508771934
16169,21.446705882352934
15238,21.4398
16949,21.437833333333334
13267,21.428862559241708
15576,21.427209302325583
12633,21.42554455445545
17146,21.422285714285714
15236,21.40333333333333
14932,21.384117647058826
14427,21.37294117647059
13162,21.370759493670885
14241,21.37
17086,21.354999999999993
13476,21.352931034482754
17863,21.35135135135135
16591,21.35
12370,21.33698795180723
13931,21.33672413793104
15658,21.335416666666664
15462,21.327272727272728
15277,21.325
14755,21.320340425531914
15168,21.312
12480,21.309285714285714
12379,21.306000000000004
12449,21.29471204188482
17096,21.294375000000002
13564,21.292222222222225
18192,21.288222222222224
13950,21.28742857142857
15067,21.277560975609752
15066,21.275952380952383
17469,21.261022727272724
14239,21.257589285714282
16801,21.256399999999996
13488,21.251919431279624
14356,21.24939393939394
17768,21.243877551020404
14907,21.218787878787882
14481,21.217000000000006
15857,21.214285714285715
12381,21.210459770114944
13405,21.201888888888888
16302,21.20181818181818
14240,21.198571428571427
17531,21.192857142857147
14515,21.19275510204082
14317,21.190833333333334
17172,21.184
13753,21.178857142857144
17147,21.16777777777778
13381,21.158779069767444
14383,21.14728813559322
12377,21.144415584415583
16270,21.134074074074075
13102,21.13187500000002
13647,21.12974358974359
16128,21.126067415730336
16265,21.1124031007752
13355,21.084375
16999,21.07913043478261
12567,21.07910313901345
17722,21.07860869565218
15885,21.075000000000003
18121,21.074193548387097
12535,21.06911764705882
16909,21.063333333333333
14297,21.053709677419352
12849,21.047708333333333
13375,21.044594594594592
12726,21.041129032258066
16722,21.025822222222224
15227,21.024137931034485
12528,21.01608695652174
15732,21.00857142857143
14997,21.00769230769231
12775,21.00060606060606
12665,21.0
13453,20.998823529411762
15215,20.998285714285714
14138,20.99739130434783
17682,20.968898305084746
14861,20.965000000000003
17663,20.964069767441863
13373,20.963607594936715
13599,20.934634146341462
14819,20.928461538461537
13894,20.911851851851853
14758,20.902253521126756
14778,20.88171428571429
15327,20.875
17279,20.869999999999997
15301,20.867561983471074
16596,20.84583333333333
13425,20.823205128205135
13866,20.810000000000002
16979,20.808988764044944
14032,20.808321678321676
16398,20.802439024390242
13242,20.800000000000004
17986,20.8
16953,20.8
12997,20.794745762711866
14947,20.77285714285714
15937,20.764285714285712
17650,20.759999999999998
16207,20.756842105263157
15416,20.751666666666665
17854,20.750666666666667
15123,20.748207547169812
16955,20.746800000000004
15669,20.737575757575758
16654,20.733448275862067
16143,20.725982905982907
16140,20.719428571428573
15208,20.71714285714286
13769,20.714888888888897
12420,20.703103448275865
13236,20.69027777777778
16141,20.680000000000003
13422,20.67952755905512
12631,20.661290322580648
17548,20.66
14542,20.65
18136,20.640263157894736
12360,20.636124031007743
16810,20.636
14495,20.633333333333333
12822,20.627826086956524
16613,20.619666666666667
12601,20.609285714285715
12422,20.60410256410256
15396,20.58428571428572
12705,20.563742514970066
12749,20.557185929648238
18202,20.54397058823529
13136,20.532362204724407
16871,20.528029197080293
15796,20.519772727272734
13529,20.51733333333333
17419,20.517330097087378
17144,20.511875000000003
14868,20.511041666666667
13513,20.509999999999998
12402,20.50909090909091
13266,20.504064171122995
13060,20.502
16139,20.497096774193547
16153,20.49696629213483
14024,20.48125
15192,20.476862745098042
18225,20.46453531598512
15087,20.46266666666667
13899,20.448421052631577
14849,20.439536082474223
13505,20.435488372093022
14538,20.43421052631579
12448,20.429545454545455
17656,20.423048780487804
13816,20.416785714285716
17674,20.408888888888892
17176,20.408666666666665
13437,20.40754491017964
12539,20.39688644688644
14665,20.39666666666667
17187,20.395
13006,20.3925
15065,20.37503225806452
15363,20.375000000000004
17620,20.36
15212,20.359999999999996
14929,20.35272727272727
15088,20.3521052631579
13926,20.35
14386,20.342857142857138
16688,20.336451612903225
13577,20.332530120481923
12560,20.323904761904764
14193,20.318809523809524
15930,20.315714285714286
13579,20.30608695652174
15365,20.301052631578944
16202,20.292777777777776
16217,20.283333333333335
14886,20.266666666666666
15306,20.247413793103448
16642,20.245000000000005
14528,20.234444444444446
18161,20.233625
13194,20.233333333333334
15712,20.233207547169815
16745,20.227323943661975
18006,20.212727272727275
16040,20.208461538461542
18081,20.20294117647059
14201,20.20108108108108
15651,20.196875000000002
13418,20.156019736842104
12944,20.150333333333332
17324,20.132244897959183
15491,20.130454545454548
12945,20.12826086956522
13473,20.125714285714285
15480,20.122222222222224
15643,20.12121212121212
13295,20.12
16814,20.11504702194357
13985,20.11433048433048
12649,20.113225806451613
12412,20.112786885245903
14309,20.107094017094013
16848,20.101428571428574
15103,20.096000000000004
12475,20.09388888888889
14523,20.090833333333336
13427,20.08965517241379
14640,20.07028571428571
17686,20.068041958041967
16842,20.066507936507932
13479,20.063333333333333
18217,20.05645161290322
14491,20.054705882352938
15622,20.051675675675675
14217,20.049799999999998
13247,20.0448
13157,20.01402298850575
14211,20.009821428571428
12545,20.007799999999996
14426,20.007455357142856
17527,19.98659574468085
17227,19.985531914893617
13420,19.98125
16379,19.97592592592592
13021,19.972366412213745
13224,19.962500000000002
17420,19.961
14146,19.957142857142863
12514,19.954509803921564
12987,19.953571428571426
12413,19.95
13186,19.947974683544302
15096,19.94454545454546
13313,19.939999999999998
14494,19.937142857142856
18241,19.933557692307698
15122,19.924146341463413
18179,19.924111111111113
13211,19.916727272727275
15677,19.916060606060608
12593,19.90952380952381
16747,19.906190476190478
16609,19.90384057971014
14645,19.903000000000002
16034,19.895454545454548
18263,19.887868852459018
16620,19.88444444444444
15266,19.88333333333333
17696,19.87573913043478
15414,19.869230769230768
17594,19.863599999999998
14493,19.860333333333333
12574,19.85909090909091
18104,19.858947368421056
12630,19.8575
13778,19.855555555555554
14856,19.85430769230769
16043,19.845897435897434
13930,19.843529411764706
15724,19.84090909090909
14852,19.836993006993005
13682,19.833333333333332
13534,19.831351351351362
18257,19.810423728813564
13813,19.809565217391306
12610,19.806981132075475
17877,19.800833333333333
14155,19.791666666666668
15355,19.789285714285715
14180,19.78550000000001
17523,19.78
17733,19.776857142857143
15630,19.772499999999997
17646,19.772352941176468
15367,19.764105263157898
18260,19.762030075187972
17122,19.759999999999998
13005,19.75769230769231
15673,19.755289855072466
17648,19.752747252747252
13485,19.749565217391304
15232,19.743870967741934
12816,19.731034482758623
14867,19.73
14619,19.722
15382,19.720894039735107
17483,19.716190476190473
12493,19.715454545454545
13276,19.69766666666667
17719,19.693576642335778
12732,19.688333333333336
17406,19.679459459459466
15312,19.677659574468084
15345,19.677
15632,19.67251497005988
12350,19.67058823529412
12418,19.664117647058823
13741,19.659705882352938
14246,19.654133333333334
13858,19.651818181818182
12362,19.647481203007523
14264,19.64529411764706
15117,19.64278481012658
17709,19.635714285714283
17947,19.63111111111111
17091,19.62953846153845
14287,19.625555555555554
16179,19.62090909090909
16456,19.619818181818175
12544,19.61578947368421
15704,19.603589743589744
14194,19.601934369602784
14700,19.599107142857147
14406,19.59375
16189,19.58909090909091
16350,19.587192982456145
12809,19.5724
12452,19.571363636363635
18210,19.562537313432838
16659,19.56
15974,19.55767045454546
14857,19.552000000000003
12963,19.54347368421053
12797,19.54076923076923
16811,19.538214285714286
14950,19.536842105263162
16338,19.527272727272727
13880,19.513757575757584
13149,19.48906976744186
16846,19.483636363636364
14842,19.48062068965517
15468,19.479583333333338
13345,19.475
13675,19.4728
12627,19.471869565217386
16478,19.470588235294116
16614,19.468846153846155
16607,19.463430232558142
16316,19.46298013245033
12519,19.461176470588235
12724,19.460566037735852
13990,19.456250000000004
14756,19.446315789473687
14205,19.445833333333333
16317,19.444202898550724
16475,19.439285714285713
14621,19.438695652173916
12426,19.424333333333333
13908,19.422540983606552
16717,19.40949494949495
17970,19.40655172413793
12953,19.40294117647059
13711,19.38923076923077
14289,19.38851063829787
12472,19.38675516224189
12949,19.382418604651168
16357,19.37882352941177
15683,19.375
14368,19.375
16735,19.374224137931034
12527,19.37277777777778
17738,19.371649484536086
17630,19.369230769230768
17698,19.36875
15198,19.364000000000004
16526,19.357333333333333
16947,19.356190476190477
13370,19.355641025641027
13536,19.35050561797753
12395,19.350192307692307
13388,19.34571428571429
13052,19.341666666666665
16863,19.33846153846154
14511,19.335441176470585
14784,19.332666666666668
12553,19.331308900523553
15665,19.323565217391305
15073,19.322407407407407
18278,19.322222222222223
15393,19.32166666666667
14273,19.309310344827587
15226,19.301249999999996
17314,19.297099236641234
16956,19.29625
14329,19.28387596899225
15706,19.28290909090909
17749,19.272
16404,19.263043478260872
13591,19.26086206896552
16641,19.258333333333333
12398,19.243058823529413
13901,19.242953020134227
13376,19.240754716981133
16351,19.2375
16123,19.23625
16499,19.23421052631579
16423,19.22888888888889
16837,19.218060606060607
14803,19.217045454545453
13932,19.212500000000002
14422,19.205585585585595
14116,19.204722222222223
15484,19.200053475935828
12468,19.198421052631577
15949,19.19578947368421
12462,19.18693548387096
13960,19.185
15142,19.182307692307692
12628,19.181951219512197
16419,19.174199999999995
13804,19.17325925925926
16136,19.17243243243243
13680,19.170721649484534
12652,19.16625
16762,19.162539682539684
16535,19.153225806451612
14227,19.14834285714285
18056,19.13947368421053
13690,19.13888888888889
16820,19.138846153846153
13447,19.137966101694914
14373,19.137500000000003
13650,19.128541666666667
12397,19.12619047619048
13115,19.123166666666666
12794,19.12022222222222
13092,19.1132
13359,19.11130434782609
15249,19.109885714285713
15379,19.089123711340207
16510,19.084615384615383
13015,19.083657142857145
15520,19.083333333333332
15835,19.0818
18138,19.081250000000004
16678,19.079693251533747
16451,19.069285714285716
14102,19.066896551724135
17412,19.06151515151515
16293,19.05923728813559
13871,19.05729166666668
12658,19.056944444444444
15079,19.05553191489362
15412,19.052999999999997
14092,19.05098130841122
17245,19.049999999999997
16592,19.04481481481482
13725,19.043846153846157
12548,19.04
17058,19.030483870967743
15119,19.02857142857143
14582,19.018333333333334
15134,19.013561643835615
18154,19.009047619047617
17647,19.00857142857143
12417,19.005729166666665
17735,19.00002898550725
17411,18.998536585365855
12361,18.990000000000002
17552,18.987959183673475
13963,18.986857142857144
17659,18.983924050632915
13914,18.98333333333333
17430,18.982857142857142
17410,18.98
14338,18.974838709677417
16633,18.967763157894733
17235,18.96758620689655
18190,18.964
15255,18.95425531914894
13826,18.949999999999996
14569,18.949166666666667
17069,18.94895104895105
17282,18.93775280898877
15434,18.936
15296,18.932268041237116
17633,18.92628571428571
15136,18.922058823529408
17926,18.91857142857143
12478,18.91638888888889
13200,18.915
13085,18.912727272727274
17158,18.909999999999997
17572,18.895833333333332
13468,18.89062913907285
18055,18.886424581005578
16866,18.885454545454547
14474,18.8848275862069
17694,18.874666666666666
14184,18.870416666666667
12541,18.86884615384615
14277,18.864864864864863
16235,18.854565217391304
12660,18.853846153846156
17272,18.847631578947365
15492,18.841714285714286
14023,18.840967741935483
13883,18.8343661971831
15807,18.83125
13709,18.828805970149254
12722,18.823207547169808
13047,18.822906976744186
15132,18.80634615384615
16759,18.80452380952381
17775,18.8
18040,18.8
16690,18.798333333333336
17652,18.79428571428571
15107,18.794117647058822
12667,18.791818181818183
12399,18.790677966101693
12609,18.78083333333333
15713,18.77368421052632
14753,18.77166666666667
14448,18.767500000000002
16099,18.76666666666667
13999,18.75870192307692
17690,18.757142857142853
16491,18.756410256410255
18227,18.75
12717,18.74509090909091
15610,18.743333333333332
16394,18.739036144578314
17226,18.73761904761905
17063,18.7325641025641
15808,18.724461538461544
13721,18.719285714285718
13012,18.71409090909091
16875,18.710089285714282
17754,18.703932584269662
16057,18.703471074380165
16628,18.701282051282053
17900,18.7
17670,18.7
16162,18.7
12383,18.69252525252525
13258,18.68972222222222
14210,18.684705882352947
15230,18.678260869565218
13292,18.675483870967742
17991,18.67
13496,18.66657142857143
15111,18.660476190476192
16817,18.65988372093023
15609,18.655
13602,18.647391304347824
15695,18.635454545454547
17678,18.631875
14551,18.623
13362,18.618915662650604
17466,18.61658536585366
12981,18.611
12354,18.610344827586204
14176,18.60967741935484
14930,18.605984251968504
13720,18.602325581395345
13343,18.601578947368424
14284,18.6015625
16358,18.60091743119266
16455,18.597777777777782
13300,18.594500000000004
12641,18.589999999999996
17426,18.587675276752762
15244,18.575588235294116
18024,18.56095238095238
14873,18.560000000000002
13643,18.551428571428573
18272,18.54566265060242
12526,18.54450704225352
16320,18.543928571428573
15143,18.532142857142862
18216,18.528846153846153
14312,18.52402298850575
15628,18.517677419354836
15303,18.516774193548386
14231,18.514200000000002
13971,18.511812080536913
17731,18.50910447761194
17593,18.50877358490566
14825,18.508416666666662
12566,18.507894736842104
16097,18.505000000000003
12597,18.50106796116506
16020,18.500217391304343
15786,18.49248120300752
12589,18.47657142857143
13341,18.472619047619045
14888,18.46
17644,18.44356687898089
17084,18.442885906040267
13272,18.437333333333335
12700,18.43279850746269
15398,18.43191780821918
14597,18.430638297872335
17495,18.42814814814815
15329,18.415789473684207
16756,18.415384615384617
13477,18.41240506329114
13887,18.397368421052633
18075,18.392605633802816
12750,18.392
14732,18.384285714285713
17131,18.381865671641798
16186,18.380458715596333
17746,18.375
16680,18.37
18177,18.36808219178082
15265,18.36731707317073
14243,18.360070921985812
12611,18.358769230769234
14517,18.358333333333334
14238,18.35625
13037,18.355625
15805,18.355117056856187
13209,18.353925233644862
13317,18.336129032258064
12659,18.336000000000002
15258,18.328235294117647
12447,18.326538461538462
12852,18.326470588235292
13882,18.325076923076924
14766,18.32125925925926
13497,18.318421052631578
14262,18.3093006993007
16781,18.308823529411768
17350,18.30457142857143
12378,18.304200913242013
13897,18.303529411764703
15373,18.302348484848483
13134,18.301836734693875
13356,18.291428571428572
12707,18.28545454545455
14256,18.284150943396224
15392,18.280119047619053
15596,18.2674025974026
14851,18.262499999999996
12702,18.25
12685,18.236178343949046
14747,18.233333333333334
15608,18.227999999999998
17520,18.226999999999997
15764,18.222055555555553
13448,18.22005154639176
14112,18.2196875
16602,18.209655172413793
13262,18.20818181818182
13980,18.19454545454545
12878,18.191276595744682
12828,18.19125
16366,18.183333333333334
12728,18.181086956521742
12714,18.18092664092664
14354,18.18
15417,18.171428571428574
14345,18.16333333333333
13615,18.160434782608693
18219,18.155877192982455
17850,18.152222222222218
18109,18.151746031746033
16038,18.145384615384614
12735,18.129534883720932
16558,18.127152173913046
18071,18.12
13947,18.119999999999997
13466,18.11176470588235
14360,18.10282051282051
12974,18.1
13885,18.1
14191,18.08787644787645
16835,18.085
13844,18.081
16882,18.08
13589,18.07857142857143
15165,18.064814814814813
16106,18.063333333333333
18280,18.060000000000002
17011,18.06
14544,18.056756756756762
16643,18.055925925925923
16414,18.035714285714285
17712,18.031379310344825
15687,18.03072289156627
16062,18.0253125
16116,18.02294117647059
15463,18.02
16988,18.017142857142854
16122,18.01105263157895
18236,18.004897959183673
13549,18.00392156862745
16053,17.99940476190476
16612,17.994848484848482
15950,17.986701030927836
14198,17.98461538461538
13046,17.980285714285714
13421,17.977549019607842
15076,17.976530612244897
13644,17.974383561643833
17134,17.96521739130435
13500,17.950307692307693
14890,17.95
14336,17.94344444444445
15074,17.94317073170732
14720,17.94081081081081
12421,17.93422222222222
15421,17.931320754716985
14132,17.93015000000001
16829,17.92909090909091
15201,17.92086956521739
17725,17.911875000000013
13248,17.91076923076923
14412,17.90767441860465
12586,17.903636363636362
18185,17.897058823529413
15262,17.895000000000003
17095,17.894054054054052
16175,17.889482758620687
16676,17.88898876404495
14237,17.88888888888889
15605,17.884029850746273
16638,17.88
17700,17.849577464788737
15099,17.84695652173913
14760,17.84
17697,17.839473684210528
17049,17.839211356466883
15145,17.83179104477612
12725,17.825
15763,17.818360655737706
17562,17.81555555555556
16287,17.8125
13627,17.809456521739133
14232,17.80930434782609
17676,17.80753246753247
17642,17.807250000000003
12839,17.80707006369428
12948,17.801293103448273
15225,17.8
15660,17.787333333333336
14221,17.786528497409332
16292,17.779411764705884
13235,17.777068965517245
17006,17.76772727272727
17010,17.76
16403,17.75
18239,17.745568181818182
15300,17.73
13988,17.726324786324792
16818,17.72259259259259
16824,17.716923076923077
17434,17.715074626865675
17213,17.714840764331207
16572,17.712280701754384
16384,17.71212121212121
14367,17.71174664107486
12491,17.707692307692305
17374,17.70607142857143
14305,17.70438095238096
17705,17.70407766990291
16856,17.700000000000003
17831,17.700000000000003
13141,17.694444444444446
15847,17.694090909090907
16449,17.69225
14745,17.684927536231882
17848,17.670588235294115
15448,17.665714285714287
13799,17.663076923076922
16134,17.659714285714283
16352,17.65857142857143
15205,17.655135135135136
17425,17.655116279069766
15745,17.65467741935484
17333,17.651785714285715
17880,17.65076923076923
13937,17.649999999999995
17480,17.648965517241383
15083,17.639999999999997
13506,17.635384615384616
14817,17.624444444444443
15092,17.608076923076922
17508,17.604999999999997
13954,17.596799999999998
15783,17.592857142857145
13398,17.59
14108,17.58558823529412
14806,17.58090909090909
16653,17.57478260869565
13494,17.57
14479,17.569444444444443
17667,17.56846153846154
12952,17.566962025316457
14189,17.562566037735845
16473,17.561666666666667
15348,17.560000000000002
17368,17.55953271028038
13923,17.5565
12498,17.55217391304348
16108,17.552083333333332
16150,17.54717948717949
14242,17.534375
13876,17.528571428571432
14862,17.524999999999995
15152,17.511771217712184
16091,17.503333333333334
13730,17.50232558139535
14276,17.495937499999997
16850,17.495263157894737
12513,17.494
14820,17.492758620689656
14948,17.4915873015873
14121,17.48522012578616
15156,17.481636363636365
13296,17.48
14027,17.47
18065,17.465912408759124
16982,17.45727272727273
12733,17.452272727272728
16945,17.451807228915655
13911,17.438581081081082
17728,17.430363636363637
18265,17.424130434782608
12729,17.42346153846154
13518,17.42111111111111
12591,17.417307692307688
17701,17.414583333333333
13832,17.4
12833,17.390833333333333
18209,17.387500000000003
13365,17.385703125000003
13652,17.38222222222222
14624,17.373076923076926
13034,17.372162162162162
13719,17.36133333333333
16992,17.358172043010757
15343,17.357142857142858
12474,17.355663507109004
12834,17.354444444444447
14639,17.351686046511627
17071,17.350214285714284
16463,17.34634146341463
17119,17.340285714285713
17830,17.334782608695654
12538,17.33095238095238
15062,17.330877192982456
12520,17.33065789473684
14064,17.32909090909091
12689,17.327916666666667
15253,17.32452830188679
16076,17.32348837209302
13033,17.322727272727274
12580,17.320833333333336
15109,17.31964285714286
16587,17.31923076923077
17088,17.31313043478261
16215,17.310714285714287
15624,17.29794117647059
13951,17.293589743589745
15881,17.289310344827587
17031,17.288636363636364
12534,17.288571428571426
15512,17.285714285714285
16855,17.284210526315793
12446,17.281206896551726
12708,17.27968152866242
13002,17.27857142857143
13127,17.278000000000002
13635,17.274677419354834
18235,17.273846153846154
15951,17.273658536585362
14388,17.273333333333326
12808,17.273214285714285
15781,17.273000000000003
16318,17.271052631578947
15618,17.263355555555552
15925,17.2625
13000,17.25322580645161
13023,17.247500000000002
14633,17.244999999999997
16458,17.241287128712862
15447,17.241111111111113
13900,17.231395348837207
16834,17.227500000000003
16471,17.22692307692308
13704,17.224328358208957
12638,17.222820512820515
14688,17.219444444444445
18255,17.216666666666665
17451,17.214000000000002
15740,17.208888888888893
13928,17.206296296296298
12827,17.206
15699,17.202777777777776
15594,17.201747572815535
15211,17.20019230769231
16488,17.2
15044,17.19533783783784
17166,17.194999999999997
17398,17.19421052631579
18151,17.193421052631578
15598,17.19142857142857
12390,17.182499999999997
13875,17.180673076923078
13557,17.178235294117645
12715,17.168
12936,17.159677419354836
14293,17.15672131147541
13850,17.15569892473118
14920,17.153859649122808
14250,17.153603603603607
13744,17.151111111111113
15727,17.13973421926911
17164,17.13437500000001
16313,17.134375
13890,17.12554545454546
13940,17.125306122448976
16851,17.1225
15264,17.11913043478261
15432,17.119
16094,17.1147619047619
17007,17.114038461538463
14105,17.111216216216217
15307,17.108333333333334
18248,17.1068085106383
12802,17.1032
14265,17.102580645161293
15680,17.098461538461535
15120,17.086666666666666
15953,17.085360824742267
16477,17.085342465753424
18183,17.08297297297297
17120,17.081111111111113
16185,17.077741935483875
17744,17.076470588235292
14836,17.075
14595,17.06470588235294
13539,17.063243243243246
16503,17.04678571428572
16147,17.045454545454547
17867,17.027500000000003
14346,17.026333333333337
14923,17.025
15639,17.012800000000002
17043,17.01156862745098
15676,17.008712871287134
12572,17.006999999999998
12479,17.006451612903223
17651,17.004310344827584
15729,17.0
16093,17.0
13151,16.998243243243234
14270,16.98793103448276
13044,16.983939393939394
16101,16.982894736842102
15419,16.982499999999998
16796,16.97888888888889
14625,16.97415094339623
16114,16.968750000000004
16275,16.965757575757575
13269,16.96279365079366
16145,16.962008928571432
14038,16.960652173913044
13045,16.959999999999997
14893,16.956849315068492
16516,16.95
12623,16.95
13662,16.947307692307692
12895,16.94545454545455
16203,16.94
13873,16.93913043478261
17047,16.93692307692308
14341,16.929531249999997
12550,16.926842105263155
13487,16.923529411764708
15342,16.920416666666664
13124,16.920405405405415
13800,16.918787878787878
17422,16.91769230769231
15839,16.911129032258064
17037,16.897599999999997
13213,16.895333333333337
18123,16.89529411764706
12951,16.89
17732,16.887222222222224
16624,16.886875
16173,16.884761904761906
12523,16.884622641509438
12957,16.880420168067225
13083,16.875
14921,16.87269230769231
12624,16.87184210526316
17624,16.869600000000002
14775,16.865000000000002
13982,16.863153153153153
12401,16.860000000000003
14770,16.85423076923077
16055,16.85
13011,16.85
18231,16.843658536585366
16212,16.837560975609755
16496,16.83705263157895
15252,16.83590909090909
17361,16.834482758620688
12546,16.833333333333332
13462,16.833333333333332
17737,16.824
16929,16.823246753246757
16309,16.823095238095238
16042,16.820999999999998
16295,16.81708860759494
16555,16.81705882352941
15963,16.812857142857144
12886,16.809756097560978
14323,16.807222222222226
13016,16.80617021276596
13707,16.80020833333333
12551,16.8
14891,16.79939393939394
14539,16.79625
16758,16.788181818181815
16201,16.788018018018015
13482,16.785454545454545
15281,16.778057553956835
13122,16.770727272727274
15755,16.7677304964539
16959,16.764285714285712
17680,16.763636363636362
14280,16.755
13867,16.7515
12935,16.74961240310077
12883,16.749285714285715
13512,16.747333333333334
17711,16.743478260869566
16807,16.740149253731342
12662,16.738173913043475
13109,16.734893617021275
15737,16.734084507042255
16244,16.733516483516482
16637,16.731449275362316
16961,16.726428571428574
12635,16.724554455445546
13865,16.718666666666664
17509,16.713296703296702
13332,16.709523809523812
13116,16.704666666666665
17649,16.70173076923077
13348,16.697142857142858
15089,16.695448275862066
15254,16.686666666666667
15811,16.681353383458653
16583,16.675
13727,16.674
17881,16.668750000000003
14222,16.66268292682927
13655,16.66017857142857
17442,16.655999999999995
16311,16.655675675675674
12599,16.65451612903226
18164,16.652083333333334
12962,16.649375
13475,16.64860465116279
14307,16.64288888888889
15500,16.64058823529412
14902,16.633
12930,16.632
18250,16.63190476190476
15801,16.624218749999997
16790,16.619569892473116
13927,16.61857142857143
14447,16.61757142857143
13177,16.614705882352943
17298,16.614
14829,16.60833333333333
12811,16.60806451612903
16832,16.595833333333335
12680,16.592500000000005
12518,16.587822580645163
14359,16.585090909090905
13352,16.5825
14780,16.58074074074074
15090,16.579130434782606
14215,16.571481481481484
17237,16.562631578947368
14009,16.56214285714286
15210,16.559
13481,16.555596330275225
12885,16.552394366197184
16193,16.55
16519,16.544615384615387
14143,16.54285714285714
13925,16.54268292682926
13363,16.541666666666668
13706,16.539499999999997
12719,16.53717948717949
17486,16.53625
12947,16.535979381443298
16884,16.53230769230769
14286,16.53125
16494,16.5306
12915,16.529545454545453
15601,16.52819512195121
12843,16.52679611650485
16172,16.524782608695652
14331,16.523571428571426
14223,16.518833333333333
12865,16.50768421052632
15589,16.501034482758623
13470,16.5
14794,16.498874999999998
12721,16.49770186335403
17162,16.494807692307692
14036,16.490789473684213
15655,16.49029411764706
16561,16.48774193548387
16700,16.48230519480519
14020,16.48205128205128
14916,16.48025974025974
15898,16.474166666666665
16272,16.468000000000004
13091,16.467619047619046
13372,16.46260869565217
17455,16.4625
15297,16.460000000000004
13464,16.45560975609756
14555,16.449473684210524
17320,16.446849315068487
16926,16.446428571428573
18044,16.445669291338586
12778,16.4446
12453,16.443953488372095
13842,16.435048543689323
16305,16.41909090909091
15256,16.408333333333335
14206,16.407999999999998
13436,16.4075
16127,16.40625
17278,16.40266666666667
18178,16.400103092783503
18143,16.39606557377049
13860,16.393421052631577
14497,16.392068965517243
13008,16.390714285714285
14125,16.38933734939759
15780,16.38896551724138
14291,16.38502109704641
15754,16.3775
12622,16.372727272727275
18160,16.36051282051282
14793,16.356428571428573
15121,16.34714285714286
14390,16.347077464788736
13196,16.343454545454545
17054,16.34132530120482
16571,16.34126436781609
15308,16.340526315789475
12720,16.332570621468932
15837,16.3325
17408,16.325
15399,16.3154
13654,16.309216867469885
12985,16.30763157894737
17969,16.3
13803,16.298235294117646
17734,16.293720930232556
16527,16.29
15895,16.288181818181815
15422,16.283333333333335
12999,16.28142857142857
18221,16.275156250000002
14740,16.272022471910113
13486,16.266811594202895
13064,16.258676470588238
13394,16.258193548387098
16670,16.253571428571426
12991,16.25032258064516
15449,16.242
15634,16.236666666666668
15733,16.23
12772,16.226727272727274
16250,16.226666666666667
15977,16.226615384615386
13502,16.22222222222222
15521,16.217297297297296
12565,16.21333333333333
12826,16.205714285714283
13995,16.205697674418605
15289,16.203103448275865
12463,16.202168674698797
14790,16.196956521739132
15115,16.195714285714285
15592,16.19083333333333
12494,16.18311688311688
15322,16.18285714285714
18237,16.181967213114753
14667,16.18172839506173
13294,16.18037037037037
16484,16.172
16315,16.169285714285714
18205,16.167499999999997
16531,16.16350649350649
16789,16.16
16619,16.157857142857143
17966,16.153382352941176
16045,16.153012048192767
14078,16.14415384615385
16627,16.139999999999997
15696,16.13755952380953
17789,16.13571428571429
17325,16.133333333333333
14127,16.12977272727273
18059,16.129473684210524
13728,16.129206349206346
16574,16.122857142857143
12434,16.122799999999998
12759,16.12042105263158
16847,16.12
16841,16.119137931034484
12618,16.11909090909091
14550,16.114255319148935
13979,16.1087037037037
17692,16.10739130434783
16852,16.101111111111113
16554,16.098076923076924
13229,16.095
13807,16.085714285714285
15652,16.082857142857144
17521,16.07133333333333
13731,16.06815789473684
13210,16.067272727272726
17727,16.064393939393938
16828,16.0625
12522,16.060000000000002
16092,16.036470588235293
18146,16.035000000000004
17501,16.033333333333335
13611,16.033333333333328
18189,16.032941176470587
18232,16.026216216216216
15091,16.023666666666667
14109,16.022222222222222
12792,16.0216
14714,16.019
12966,16.018
17498,16.01294117647059
15730,16.01257142857143
16556,16.008647342995175
15018,16.006774193548388
15804,15.993878326996203
14139,15.99307692307692
18274,15.992727272727274
14696,15.991923076923076
13055,15.97907894736842
12994,15.97409836065574
12820,15.97186440677966
17623,15.971212121212119
15241,15.967636363636364
16011,15.966476190476193
15827,15.966000000000001
17684,15.960666666666667
13817,15.957500000000001
14149,15.950714285714287
18108,15.941176470588236
14759,15.940882352941179
15239,15.930408163265305
13402,15.928974358974356
13339,15.928148148148146
15656,15.925531914893616
17557,15.92529411764706
15948,15.920666666666667
15692,15.92
13575,15.914565217391303
14748,15.907303370786511
18224,15.895
13862,15.89467625899281
